"('map', 0.986709475517273, (1048.3350830078125, 297.4898376464844, 181.81915283203125, 217.7777099609375))","('face', 0.8326930403709412, (392.25732421875, 363.71038818359375, 81.12689208984375, 101.02918243408203))","('dice', 0.8092194199562073, (405.5101013183594, 157.32861328125, 62.26292037963867, 110.1020736694336))","('key', 0.7034592032432556, (694.4664306640625, 199.1195526123047, 127.21055603027344, 65.76902770996094))","('face', 0.29940757155418396, (30.489225387573242, 201.9266357421875, 55.13496398925781, 146.5576171875))","('ball', 0.28847187757492065, (155.91329956054688, 655.8692016601562, 85.72892761230469, 97.33984375))"
"('map', 0.9845115542411804, (1048.142822265625, 297.3133544921875, 183.06631469726562, 219.96856689453125))","('face', 0.9107884168624878, (392.142333984375, 363.80230712890625, 81.62356567382812, 100.80743408203125))","('dice', 0.8185721635818481, (405.4147644042969, 157.34327697753906, 61.899166107177734, 110.92498779296875))","('key', 0.7427982687950134, (694.3756713867188, 199.1195526123047, 125.84366607666016, 66.0586929321289))","('face', 0.3176632225513458, (30.162275314331055, 202.18893432617188, 54.67919921875, 143.26751708984375))","('ball', 0.2758243978023529, (155.03131103515625, 655.8253784179688, 84.00923156738281, 97.81629943847656))"
"('map', 0.9909718036651611, (1047.8175048828125, 296.102783203125, 185.85842895507812, 221.69378662109375))","('face', 0.947913408279419, (391.66754150390625, 363.9487609863281, 81.70332336425781, 102.46994018554688))","('dice', 0.7839972972869873, (405.5014343261719, 157.26390075683594, 62.935367584228516, 110.43859100341797))","('key', 0.6195169687271118, (694.2686767578125, 198.99562072753906, 126.36705017089844, 66.10709381103516))","('face', 0.3561704158782959, (29.516693115234375, 202.83705139160156, 54.12138366699219, 149.1201934814453))","('ball', 0.2900957465171814, (155.50054931640625, 656.16162109375, 85.14488983154297, 98.11227416992188))"
"('map', 0.994874894618988, (1048.0711669921875, 294.90338134765625, 186.95062255859375, 218.79025268554688))","('face', 0.9516382813453674, (391.6512451171875, 364.3659362792969, 80.8303451538086, 102.88983917236328))","('dice', 0.7761942744255066, (405.25140380859375, 158.21279907226562, 61.83875274658203, 111.22328186035156))","('key', 0.636652946472168, (693.5120849609375, 198.65281677246094, 126.45964813232422, 65.03455352783203))","('face', 0.3195226192474365, (29.13458824157715, 202.3175811767578, 54.09496307373047, 146.66500854492188))","('ball', 0.2949472963809967, (155.8134765625, 656.213134765625, 85.10331726074219, 98.5654296875))"
"('map', 0.9952888488769531, (1047.71240234375, 292.8433532714844, 184.81768798828125, 216.6640167236328))","('face', 0.9530660510063171, (391.5033264160156, 364.09991455078125, 81.54389190673828, 103.16022491455078))","('dice', 0.7536419630050659, (404.8041076660156, 157.3638153076172, 62.690006256103516, 109.63267517089844))","('key', 0.5092390179634094, (693.7228393554688, 199.04080200195312, 127.20279693603516, 66.57679748535156))","('face', 0.31106290221214294, (28.855262756347656, 201.77658081054688, 53.83147430419922, 146.7724609375))"
"('map', 0.9940529465675354, (1046.93408203125, 291.5162353515625, 185.7223358154297, 216.82278442382812))","('face', 0.9439325928688049, (391.1885070800781, 363.7166442871094, 81.36491394042969, 99.61475372314453))","('dice', 0.7565451264381409, (404.70458984375, 157.38137817382812, 62.751258850097656, 108.27607727050781))","('key', 0.544257402420044, (693.7228393554688, 198.4244842529297, 126.10508728027344, 66.17168426513672))","('face', 0.27870771288871765, (27.88099479675293, 201.81809997558594, 53.36042022705078, 144.1094207763672))","('ball', 0.26201149821281433, (154.71981811523438, 655.8955078125, 84.27628326416016, 98.46622467041016))"
"('map', 0.9960428476333618, (1046.900634765625, 290.73260498046875, 185.5410614013672, 214.87298583984375))","('face', 0.9387624263763428, (391.0424499511719, 363.6264343261719, 83.11161041259766, 100.65373229980469))","('dice', 0.7264459729194641, (404.6304016113281, 157.4718475341797, 63.30521011352539, 108.0780029296875))","('key', 0.431286484003067, (693.6203002929688, 198.32461547851562, 126.71461486816406, 66.39824676513672))","('face', 0.29301297664642334, (27.95476531982422, 201.81809997558594, 52.45624542236328, 146.66500854492188))","('ball', 0.2560061514377594, (154.9705352783203, 656.1070556640625, 83.17251586914062, 98.85160827636719))"
"('map', 0.9955542087554932, (1046.35693359375, 290.4511413574219, 183.8276824951172, 215.50341796875))","('face', 0.9430978894233704, (390.7217712402344, 363.38726806640625, 84.54418182373047, 99.29908752441406))","('dice', 0.694058895111084, (404.3130798339844, 157.39894104003906, 63.212547302246094, 107.4334716796875))","('key', 0.48155075311660767, (693.5350952148438, 197.64207458496094, 127.18726348876953, 67.26298522949219))","('face', 0.27411237359046936, (30.822437286376953, 187.4708251953125, 58.92057418823242, 117.61868286132812))"
"('map', 0.9952441453933716, (1044.6153564453125, 290.5111389160156, 184.36703491210938, 216.92868041992188))","('face', 0.9530583024024963, (390.27117919921875, 363.4046936035156, 84.17346954345703, 100.23684692382812))","('dice', 0.7005518078804016, (404.4505310058594, 156.9246063232422, 63.89524841308594, 107.77498626708984))","('key', 0.43175172805786133, (693.496826171875, 197.45726013183594, 128.49029541015625, 67.14813232421875))","('face', 0.2997034192085266, (29.65216064453125, 187.85531616210938, 58.40498352050781, 120.43733215332031))"
"('map', 0.9949027299880981, (1044.30029296875, 291.05908203125, 185.08863830566406, 217.61825561523438))","('face', 0.9619129300117493, (390.2255859375, 363.5441589355469, 83.17251586914062, 101.03534698486328))","('dice', 0.7384647727012634, (403.86944580078125, 157.40185546875, 63.67723083496094, 108.0780029296875))","('key', 0.5407507419586182, (693.47412109375, 197.5439910888672, 128.36488342285156, 67.90648651123047))","('face', 0.34542232751846313, (25.745121002197266, 201.7462158203125, 50.495967864990234, 147.92361450195312))"
"('map', 0.9936710596084595, (1042.41162109375, 290.4012756347656, 182.3971405029297, 218.79025268554688))","('face', 0.9657189846038818, (389.8912048339844, 363.6604309082031, 83.62043762207031, 102.3949203491211))","('dice', 0.7011286616325378, (404.1291809082031, 157.37844848632812, 63.95767593383789, 108.67332458496094))","('key', 0.47442954778671265, (693.25244140625, 197.46336364746094, 126.05122375488281, 67.57572174072266))","('face', 0.3060557246208191, (25.270248413085938, 201.66650390625, 51.14111328125, 144.7087860107422))"
"('map', 0.9946589469909668, (1042.42626953125, 289.1304931640625, 181.68603515625, 220.6139373779297))","('face', 0.97954922914505, (389.4668884277344, 363.9027099609375, 83.41653442382812, 102.1764144897461))","('dice', 0.691372275352478, (403.1860656738281, 158.11843872070312, 63.988914489746094, 107.77498626708984))","('key', 0.462807297706604, (692.9061279296875, 197.90867614746094, 125.37600708007812, 67.0334701538086))","('face', 0.28490957617759705, (24.456663131713867, 201.462646484375, 50.64411926269531, 143.65277099609375))"
"('map', 0.9952820539474487, (1041.3675537109375, 289.49676513671875, 182.88763427734375, 217.67138671875))","('face', 0.9810491800308228, (389.4277648925781, 363.8798522949219, 84.48228454589844, 101.53608703613281))","('dice', 0.7537611126899719, (402.21533203125, 157.6943359375, 64.33352661132812, 107.82762145996094))","('key', 0.5043696165084839, (692.5997314453125, 198.29171752929688, 124.52186584472656, 67.14813232421875))","('face', 0.3127565085887909, (25.406097412109375, 201.58999633789062, 51.04132843017578, 141.77134704589844))"
"('map', 0.9948943853378296, (1042.134521484375, 289.6396789550781, 183.73794555664062, 217.7245330810547))","('face', 0.9810571074485779, (389.43560791015625, 363.66973876953125, 84.19402313232422, 100.99835205078125))","('dice', 0.7621940970420837, (402.2085266113281, 157.57337951660156, 64.99659729003906, 108.31574249267578))","('key', 0.45079973340034485, (692.8272094726562, 197.84812927246094, 125.72083282470703, 66.59305572509766))"
"('map', 0.994307279586792, (1042.39404296875, 289.4399108886719, 182.44168090820312, 216.87571716308594))","('face', 0.9795417189598083, (389.37249755859375, 363.55621337890625, 83.05076599121094, 102.12653350830078))","('dice', 0.7535762190818787, (402.37939453125, 157.67999267578125, 64.49078369140625, 107.91980743408203))","('key', 0.46377694606781006, (692.8665161132812, 197.93582153320312, 125.61344909667969, 67.09896850585938))","('face', 0.2849515676498413, (24.59000015258789, 201.60362243652344, 51.26612091064453, 142.77865600585938))"
"('map', 0.9946540594100952, (1043.280029296875, 290.00689697265625, 181.81915283203125, 218.52334594726562))","('face', 0.9804555773735046, (389.0274353027344, 363.5988464355469, 84.35862731933594, 102.23255920410156))","('dice', 0.7205190062522888, (402.9446716308594, 157.73158264160156, 64.20800018310547, 108.34219360351562))","('key', 0.5037121176719666, (692.5692138671875, 197.858154296875, 125.78223419189453, 67.26298522949219))","('face', 0.307716429233551, (24.712257385253906, 201.27536010742188, 50.668853759765625, 144.8148193359375))"
"('map', 0.9948520064353943, (1043.051025390625, 289.2610778808594, 182.3971405029297, 219.1644744873047))","('face', 0.973891019821167, (389.33258056640625, 363.52008056640625, 84.48228454589844, 101.87751007080078))","('dice', 0.7329084873199463, (402.879638671875, 157.78587341308594, 63.70832824707031, 108.47451782226562))","('key', 0.48487982153892517, (692.485107421875, 197.73577880859375, 124.71202087402344, 67.23014831542969))","('face', 0.3194778561592102, (24.85385513305664, 201.77383422851562, 51.0911979675293, 148.6476593017578))"
"('map', 0.994393527507782, (1042.3125, 289.0747985839844, 184.4120635986328, 217.4589385986328))","('face', 0.9746717810630798, (389.2355651855469, 363.6604309082031, 83.21312713623047, 102.66400909423828))","('dice', 0.735727071762085, (403.2528076171875, 157.4456329345703, 64.61686706542969, 108.15719604492188))","('key', 0.4870348572731018, (693.117431640625, 197.59750366210938, 124.75769805908203, 67.5262451171875))","('face', 0.2932559847831726, (29.5541934967041, 188.83474731445312, 54.705902099609375, 124.96013641357422))"
"('map', 0.994218111038208, (1042.0439453125, 289.8901672363281, 184.59222412109375, 215.39822387695312))","('face', 0.9734798669815063, (389.2192077636719, 363.52911376953125, 85.10331726074219, 101.84642791748047))","('dice', 0.7266934514045715, (402.7792053222656, 157.34620666503906, 64.49078369140625, 107.90663146972656))","('key', 0.450536847114563, (692.6990966796875, 197.8682098388672, 124.8338623046875, 68.08909606933594))","('face', 0.31307023763656616, (29.140396118164062, 188.48074340820312, 55.02738571166992, 129.02127075195312))"
"('map', 0.994222104549408, (1042.362060546875, 289.9678955078125, 185.76768493652344, 216.7698516845703))","('face', 0.9750531911849976, (389.10333251953125, 363.6822204589844, 84.50291442871094, 101.78427124023438))","('dice', 0.7624228000640869, (402.3450012207031, 157.13372802734375, 63.988914489746094, 108.80606079101562))","('key', 0.47514691948890686, (692.9462280273438, 197.8114776611328, 125.34539794921875, 67.5262451171875))","('face', 0.3229399621486664, (24.665681838989258, 201.32858276367188, 50.0296630859375, 146.73663330078125))"
"('map', 0.9945996999740601, (1042.9786376953125, 291.4115295410156, 183.8276824951172, 214.82054138183594))","('face', 0.9722492098808289, (389.09490966796875, 363.8280029296875, 84.15291595458984, 103.4376449584961))","('dice', 0.7330010533332825, (402.36566162109375, 157.13372802734375, 63.52195739746094, 107.30240631103516))","('key', 0.45893266797065735, (692.5390014648438, 198.3319549560547, 125.50616455078125, 67.41094207763672))","('face', 0.2834564745426178, (23.918987274169922, 201.25680541992188, 50.32366943359375, 147.52688598632812))"
"('map', 0.9926909804344177, (1041.41455078125, 291.76953125, 184.4570770263672, 213.93080139160156))","('face', 0.9742842316627502, (388.9590759277344, 363.6822204589844, 84.23514556884766, 103.69680786132812))","('dice', 0.7705956101417542, (402.6302490234375, 157.4951171875, 64.77481842041016, 108.47451782226562))","('key', 0.496676504611969, (692.5753173828125, 198.2121124267578, 124.72724151611328, 66.43067169189453))","('face', 0.2979664206504822, (24.524646759033203, 201.36062622070312, 50.594688415527344, 144.53224182128906))"
"('map', 0.9932994246482849, (1041.273681640625, 291.684814453125, 184.54718017578125, 216.6640167236328))","('face', 0.967718243598938, (389.1532897949219, 363.5653076171875, 84.13237762451172, 103.6272201538086))","('dice', 0.7418588995933533, (402.5880432128906, 156.8553924560547, 63.95767593383789, 107.81446075439453))","('key', 0.41219988465309143, (692.3626708984375, 198.1125030517578, 123.15380096435547, 68.40567779541016))","('face', 0.29799512028694153, (24.18897247314453, 201.16705322265625, 49.8102912902832, 149.19302368164062))"
"('map', 0.9934508204460144, (1041.79248046875, 291.4324035644531, 185.90379333496094, 217.51202392578125))","('face', 0.9672169089317322, (389.1116638183594, 363.11016845703125, 83.17251586914062, 103.67782592773438))","('dice', 0.7535020112991333, (403.3049011230469, 156.87648010253906, 64.3963851928711, 107.68293762207031))","('key', 0.39050424098968506, (692.8272094726562, 198.222900390625, 124.50666809082031, 67.77397918701172))","('face', 0.2758045196533203, (29.047428131103516, 188.26202392578125, 54.09496307373047, 127.33146667480469))"
"('map', 0.9942209720611572, (1042.38818359375, 291.2035217285156, 184.81768798828125, 219.0574951171875))","('face', 0.9704888463020325, (389.0189208984375, 362.9009094238281, 83.90673828125, 104.44634246826172))","('dice', 0.7415231466293335, (403.40985107421875, 157.12481689453125, 65.15547180175781, 107.31550598144531))","('key', 0.4608776867389679, (693.096435546875, 197.77513122558594, 124.13485717773438, 68.2721939086914))","('face', 0.2802514433860779, (24.39018440246582, 201.69119262695312, 49.59187316894531, 156.9648895263672))"
"('map', 0.9925348162651062, (1041.941650390625, 292.1978454589844, 184.68238830566406, 217.88406372070312))","('face', 0.9612931609153748, (389.38836669921875, 363.0196533203125, 84.37922668457031, 102.81451416015625))","('dice', 0.7169755101203918, (403.8772277832031, 156.80404663085938, 64.36495208740234, 107.9593276977539))","('key', 0.4998209476470947, (693.1244506835938, 197.77513122558594, 125.77456665039062, 67.82363891601562))","('face', 0.309465616941452, (24.13070297241211, 201.7296905517578, 49.157920837402344, 159.6704559326172))"
"('map', 0.9924132227897644, (1042.0906982421875, 292.6336975097656, 185.26947021484375, 217.4589385986328))","('face', 0.9771954417228699, (389.4198913574219, 363.2615661621094, 86.211669921875, 102.55754089355469))","('dice', 0.7171468734741211, (404.0026550292969, 157.13670349121094, 64.77481842041016, 108.23643493652344))","('key', 0.4703245460987091, (692.718017578125, 197.94947814941406, 123.9607162475586, 68.55614471435547))","('face', 0.25449737906455994, (29.08521270751953, 188.1656036376953, 54.75934982299805, 125.47985076904297))"
"('map', 0.9923591613769531, (1041.3060302734375, 293.1777648925781, 185.90379333496094, 215.0829315185547))","('face', 0.9804407954216003, (388.9933776855469, 363.4134826660156, 87.20661163330078, 102.30746459960938))","('dice', 0.7203712463378906, (403.09771728515625, 157.41937255859375, 64.42784118652344, 108.72640228271484))","('key', 0.42887768149375916, (692.5269165039062, 198.6102752685547, 124.48387145996094, 67.85676574707031))","('face', 0.29492178559303284, (28.4722900390625, 188.3227081298828, 54.04216384887695, 126.21724700927734))"
"('map', 0.993658721446991, (1041.3529052734375, 293.49920654296875, 183.64825439453125, 215.87203979492188))","('face', 0.9754176735877991, (388.9072265625, 363.5502014160156, 86.71829986572266, 101.84020233154297))","('dice', 0.7388011813163757, (402.8724670410156, 157.55023193359375, 64.90145111083984, 109.01878356933594))","('key', 0.5168970823287964, (692.4673461914062, 199.00791931152344, 125.75153350830078, 67.11534881591797))","('face', 0.26807308197021484, (28.054990768432617, 188.62290954589844, 54.30668640136719, 126.7421875))"
"('map', 0.9907470345497131, (1040.859130859375, 293.1553649902344, 182.97695922851562, 217.03460693359375))","('face', 0.9768765568733215, (389.04443359375, 363.8603210449219, 86.71829986572266, 101.67872619628906))","('dice', 0.7622766494750977, (402.67266845703125, 157.7401580810547, 64.8697738647461, 109.86042022705078))","('key', 0.4686357080936432, (692.485107421875, 198.89405822753906, 124.24098205566406, 66.2040023803711))","('face', 0.41904357075691223, (23.172447204589844, 201.48423767089844, 50.668853759765625, 149.2294464111328))"
"('map', 0.9931554794311523, (1040.8619384765625, 293.2451477050781, 182.1746063232422, 217.24667358398438))","('face', 0.9775593876838684, (389.0359191894531, 363.64495849609375, 86.7818374633789, 103.58295440673828))","('dice', 0.7329754829406738, (402.02044677734375, 158.05703735351562, 65.60240173339844, 108.11759185791016))","('key', 0.4107324779033661, (692.2500610351562, 199.39588928222656, 124.11212921142578, 66.690673828125))","('face', 0.3011486530303955, (23.840368270874023, 200.62831115722656, 50.89200973510742, 146.59339904785156))"
"('map', 0.9913415312767029, (1041.6549072265625, 292.38214111328125, 183.78280639648438, 213.77415466308594))","('face', 0.9782395958900452, (388.9676513671875, 363.5411071777344, 85.5616455078125, 102.64521026611328))","('dice', 0.7298104763031006, (402.61614990234375, 157.69146728515625, 64.42784118652344, 109.4721908569336))","('key', 0.49769163131713867, (692.4262084960938, 198.63731384277344, 124.49147033691406, 66.46311950683594))","('face', 0.4003470838069916, (23.355186462402344, 201.04673767089844, 50.0296630859375, 148.6476593017578))"
"('map', 0.9937881231307983, (1041.9884033203125, 291.34893798828125, 183.8276824951172, 216.87571716308594))","('face', 0.9696254730224609, (389.1200256347656, 363.4339599609375, 84.93727111816406, 102.6765365600586))","('dice', 0.7238032817840576, (401.9342346191406, 157.50091552734375, 64.05143737792969, 108.40833282470703))","('key', 0.41998985409736633, (692.2833862304688, 198.69561767578125, 123.78681945800781, 67.80708312988281))","('face', 0.34027326107025146, (23.394149780273438, 200.9019775390625, 49.59187316894531, 147.8874969482422))"
"('map', 0.9949262738227844, (1042.859619140625, 290.0264587402344, 186.1763153076172, 216.1884765625))","('face', 0.9768757820129395, (388.94189453125, 363.18096923828125, 85.9175033569336, 102.56379699707031))","('dice', 0.7537596225738525, (402.60211181640625, 157.0145263671875, 63.33612823486328, 108.77951049804688))","('key', 0.5269401669502258, (692.63671875, 198.08438110351562, 123.67354583740234, 67.6747817993164))","('face', 0.3263413608074188, (23.184425354003906, 200.50900268554688, 49.78597640991211, 148.3576202392578))"
"('map', 0.9943958520889282, (1041.63134765625, 289.4493713378906, 182.53076171875, 216.50540161132812))","('face', 0.9779234528541565, (388.5027770996094, 363.056640625, 84.792236328125, 101.05384826660156))","('dice', 0.7143020629882812, (403.06842041015625, 156.3884735107422, 62.873939514160156, 108.40833282470703))","('key', 0.3727518320083618, (692.6553344726562, 198.58721923828125, 122.99604797363281, 67.44386291503906))","('face', 0.314522922039032, (23.42412757873535, 200.18357849121094, 49.61609649658203, 146.20025634765625))"
"('map', 0.9940007328987122, (1040.18359375, 289.5252685546875, 184.05221557617188, 217.4589385986328))","('face', 0.9746644496917725, (387.9994201660156, 362.8455810546875, 83.60002136230469, 103.82347106933594))","('dice', 0.6980619430541992, (403.40985107421875, 156.03062438964844, 63.61507797241211, 109.04540252685547))","('face', 0.44981324672698975, (22.629741668701172, 200.4843292236328, 49.01411437988281, 147.2749786376953))","('key', 0.4389772117137909, (692.4146118164062, 197.77841186523438, 124.24098205566406, 67.98942565917969))"
"('map', 0.9949812889099121, (1039.4656982421875, 289.0193176269531, 184.99826049804688, 215.87203979492188))","('face', 0.9795466065406799, (387.7795715332031, 362.78631591796875, 82.94944763183594, 103.36190795898438))","('dice', 0.7359966039657593, (403.09771728515625, 156.16195678710938, 64.2393569946289, 108.38187408447266))","('key', 0.36196625232696533, (691.8850708007812, 197.72274780273438, 122.90599822998047, 68.12235260009766))","('face', 0.3544817268848419, (23.051956176757812, 200.26026916503906, 49.59187316894531, 144.46168518066406))"
"('map', 0.9930452108383179, (1039.1763916015625, 289.7068176269531, 185.314697265625, 215.13543701171875))","('face', 0.9839956164360046, (387.68548583984375, 362.9009094238281, 81.88304138183594, 105.04730987548828))","('dice', 0.7652879357337952, (401.1547546386719, 156.0243377685547, 65.12366485595703, 107.73552703857422))","('face', 0.4363141357898712, (22.56109619140625, 200.90713500976562, 49.980831146240234, 145.16879272460938))","('key', 0.36923617124557495, (691.8899536132812, 197.26840209960938, 122.80101776123047, 67.6417465209961))"
"('map', 0.9929463267326355, (1038.479736328125, 289.73565673828125, 185.13381958007812, 215.39822387695312))","('face', 0.9862706065177917, (386.9216613769531, 362.8857116699219, 82.64622497558594, 104.73361206054688))","('dice', 0.7300068140029907, (401.5713806152344, 156.09324645996094, 65.57036590576172, 106.71459197998047))","('key', 0.3685905933380127, (691.6728515625, 197.27426147460938, 122.88349151611328, 67.18092346191406))","('face', 0.35803890228271484, (22.641685485839844, 200.2314453125, 49.56767272949219, 143.40748596191406))"
"('map', 0.9943639636039734, (1038.2935791015625, 289.5728454589844, 184.86282348632812, 214.29672241210938))","('face', 0.9849417805671692, (386.6799621582031, 362.91107177734375, 82.22358703613281, 106.12999725341797))","('dice', 0.756791353225708, (401.1912536621094, 156.14012145996094, 65.4743881225586, 106.72761535644531))","('key', 0.3652046322822571, (691.5792846679688, 197.33335876464844, 122.5913314819336, 66.70695495605469))","('face', 0.35277315974235535, (22.67452621459961, 200.15975952148438, 49.18193054199219, 142.56967163085938))"
"('map', 0.9923180341720581, (1039.1749267578125, 289.6014709472656, 186.22177124023438, 213.0447235107422))","('face', 0.9844751954078674, (386.9216613769531, 362.91107177734375, 82.64622497558594, 104.77197265625))","('dice', 0.7480975985527039, (401.142578125, 156.0023651123047, 64.55379486083984, 106.54537963867188))","('face', 0.41167277097702026, (22.6700496673584, 200.0650634765625, 50.176448822021484, 143.19757080078125))","('key', 0.36772626638412476, (684.0253295898438, 197.5533905029297, 134.6073760986328, 61.2436408996582))"
"('map', 0.9932020306587219, (1039.73095703125, 289.2143249511719, 183.60342407226562, 213.9830322265625))","('face', 0.9798604846000671, (387.0256042480469, 362.8059387207031, 81.06749725341797, 104.1153793334961))","('dice', 0.7680554986000061, (401.83575439453125, 155.8669891357422, 64.49078369140625, 109.41875457763672))","('key', 0.413382351398468, (691.783935546875, 197.47569274902344, 124.93295288085938, 67.44386291503906))","('face', 0.38358616828918457, (22.581987380981445, 200.6583709716797, 49.446800231933594, 145.381591796875))"
"('map', 0.9941828846931458, (1039.4613037109375, 288.4032287597656, 184.4570770263672, 214.92544555664062))","('face', 0.9785826802253723, (387.4119567871094, 362.66162109375, 81.80311584472656, 103.5766372680664))","('dice', 0.7652275562286377, (401.99383544921875, 155.82591247558594, 63.80172348022461, 109.86042022705078))","('key', 0.37879860401153564, (691.7791748046875, 197.6935272216797, 123.28164672851562, 68.2388687133789))","('face', 0.2849772274494171, (23.296005249023438, 200.16929626464844, 50.594688415527344, 144.17982482910156))"
"('map', 0.993859052658081, (1039.8597412109375, 287.8619689941406, 185.35995483398438, 215.76666259765625))","('face', 0.9682134389877319, (387.27972412109375, 362.42706298828125, 81.52398681640625, 102.97150421142578))","('dice', 0.7450340986251831, (402.18145751953125, 155.5045928955078, 62.690006256103516, 111.04692077636719))","('key', 0.44417157769203186, (692.2555541992188, 197.06024169921875, 125.10845947265625, 67.44386291503906))"
"('map', 0.9946170449256897, (1039.7666015625, 287.8619689941406, 183.91746520996094, 216.50540161132812))","('face', 0.9635962247848511, (386.822265625, 362.3714599609375, 81.64349365234375, 103.40607452392578))","('dice', 0.7390366792678833, (402.7935485839844, 155.34735107421875, 63.398014068603516, 110.70854949951172))","('key', 0.38763779401779175, (692.0001220703125, 197.01612854003906, 124.06668853759766, 67.59221649169922))"
"('map', 0.9945732951164246, (1039.456787109375, 288.1476135253906, 185.677001953125, 213.2528839111328))","('face', 0.9695191383361816, (385.90625, 358.00494384765625, 77.58210754394531, 104.0518569946289))","('dice', 0.7076108455657959, (402.8293151855469, 155.11807250976562, 62.11109924316406, 112.36962127685547))","('key', 0.32351019978523254, (692.2833862304688, 196.63246154785156, 123.51512908935547, 67.26298522949219))"
"('map', 0.9946494698524475, (1039.7325439453125, 287.6070861816406, 185.2242431640625, 212.8887481689453))","('face', 0.9666371941566467, (386.1439514160156, 357.9088439941406, 77.29851531982422, 103.45658874511719))","('dice', 0.6777074337005615, (402.85089111328125, 154.86593627929688, 62.11109924316406, 111.00626373291016))","('face', 0.28525522351264954, (27.39565658569336, 188.357177734375, 53.0745849609375, 126.52576446533203))","('key', 0.25210651755332947, (692.0360717773438, 196.7117462158203, 123.12373352050781, 67.98942565917969))"
"('map', 0.9936130046844482, (1039.708740234375, 287.2414245605469, 184.81768798828125, 212.47335815429688))","('face', 0.9640426635742188, (386.009765625, 357.7807922363281, 78.03801727294922, 102.26375579833984))","('dice', 0.6606444716453552, (403.14923095703125, 155.01905822753906, 61.23779296875, 111.69950103759766))","('key', 0.2701471447944641, (683.3638916015625, 188.80661010742188, 131.21661376953125, 67.74089813232422))"
"('map', 0.9942741394042969, (1040.319580078125, 287.43133544921875, 184.953125, 216.3468780517578))","('face', 0.964030385017395, (385.8082275390625, 357.7283935546875, 78.01896667480469, 103.04695129394531))","('dice', 0.6980841755867004, (403.515625, 154.22906494140625, 61.23779296875, 112.56182861328125))","('face', 0.29817426204681396, (27.534990310668945, 188.10806274414062, 53.70021057128906, 132.2745361328125))"
"('map', 0.9950792789459229, (1041.7427978515625, 287.3732604980469, 185.17901611328125, 216.45254516601562))","('face', 0.9661383628845215, (386.2574768066406, 357.5946350097656, 78.13333892822266, 102.46994018554688))","('dice', 0.6913872957229614, (403.5612487792969, 154.2008819580078, 59.99473190307617, 114.20887756347656))","('face', 0.3494057357311249, (27.780574798583984, 187.8277587890625, 53.33436965942383, 133.2469024658203))"
"('map', 0.9953380823135376, (1041.4027099609375, 286.9414978027344, 181.6416778564453, 219.0574951171875))","('face', 0.9734205603599548, (386.4436340332031, 357.2333984375, 78.68849182128906, 102.36367797851562))","('dice', 0.7266916036605835, (402.7864074707031, 153.7035369873047, 61.989906311035156, 110.4655532836914))","('face', 0.4119056463241577, (28.627473831176758, 187.03933715820312, 53.15238571166992, 132.1776885986328))"
"('map', 0.9940347075462341, (1041.0885009765625, 286.95751953125, 182.6199188232422, 216.13571166992188))","('face', 0.9745899438858032, (386.2699890136719, 356.61297607421875, 79.63549041748047, 101.79670715332031))","('dice', 0.7298980355262756, (401.9739074707031, 153.18736267089844, 62.84324645996094, 109.20526123046875))","('face', 0.39871498942375183, (28.5513858795166, 186.60427856445312, 53.49085235595703, 129.5262451171875))"
"('map', 0.9940893650054932, (1039.459716796875, 286.8695373535156, 181.15451049804688, 217.8308868408203))","('face', 0.97257000207901, (385.5150146484375, 355.8866882324219, 80.3385009765625, 102.55127716064453))","('dice', 0.6708802580833435, (402.4346618652344, 152.63368225097656, 61.95964813232422, 109.19192504882812))","('face', 0.3547540307044983, (28.901899337768555, 185.91339111328125, 52.63584518432617, 127.76742553710938))","('key', 0.26840460300445557, (682.8075561523438, 187.34536743164062, 132.4396209716797, 68.2388687133789))"
"('map', 0.9948087930679321, (1039.5545654296875, 285.9120788574219, 181.907958984375, 213.8263702392578))","('face', 0.9774925112724304, (385.9516906738281, 355.6593933105469, 79.6549301147461, 102.62015533447266))","('dice', 0.6675280332565308, (402.9229431152344, 152.53863525390625, 61.23779296875, 110.53300476074219))","('face', 0.3728233277797699, (28.296226501464844, 185.93548583984375, 52.76450729370117, 127.54926300048828))"
"('map', 0.9944915771484375, (1039.413818359375, 286.5237731933594, 180.84519958496094, 216.1884765625))","('face', 0.9791451096534729, (386.1312561035156, 355.9411315917969, 79.01576232910156, 102.36992645263672))","('dice', 0.6673617959022522, (402.5460205078125, 153.1343231201172, 62.080780029296875, 108.92566680908203))","('face', 0.2900497615337372, (28.5221004486084, 186.46766662597656, 53.02277374267578, 126.58756256103516))"
"('map', 0.9937121272087097, (1039.571044921875, 286.3315124511719, 180.316162109375, 216.87571716308594))","('face', 0.9764714241027832, (386.0226135253906, 356.3522033691406, 77.73377990722656, 102.80195617675781))","('dice', 0.6879075169563293, (402.6302490234375, 153.23532104492188, 61.95964813232422, 109.69961547851562))","('face', 0.32493308186531067, (28.5221004486084, 186.79071044921875, 52.73875427246094, 129.8745574951172))","('key', 0.30628564953804016, (682.9212036132812, 187.7677459716797, 130.6412353515625, 68.67340850830078))"
