"('map', 0.9912137389183044, (1098.047607421875, 285.96368408203125, 179.9643096923828, 215.76666259765625))","('face', 0.9843814969062805, (389.0189208984375, 381.1134948730469, 86.61251068115234, 108.96556854248047))","('dice', 0.8625051975250244, (458.5721435546875, 157.80865478515625, 64.5853271484375, 109.04540252685547))","('key', 0.6125195622444153, (749.5531616210938, 197.90867614746094, 128.71006774902344, 65.96199798583984))"
"('map', 0.993823766708374, (1096.5401611328125, 284.4725646972656, 173.1122589111328, 217.40585327148438))","('face', 0.9870038628578186, (384.97442626953125, 380.0465393066406, 82.86848449707031, 109.67283630371094))","('dice', 0.8409045338630676, (456.3958435058594, 157.87681579589844, 64.36495208740234, 108.92566680908203))","('key', 0.7273175716400146, (748.1918334960938, 197.6935272216797, 125.03975677490234, 65.73693084716797))"
"('map', 0.9931105375289917, (1094.3291015625, 286.35443115234375, 172.69012451171875, 216.61114501953125))","('face', 0.9893723130226135, (381.2049560546875, 378.7728576660156, 80.92906951904297, 112.5206069946289))","('dice', 0.8324537873268127, (454.9595642089844, 157.37551879882812, 65.4743881225586, 108.27607727050781))","('key', 0.5180304050445557, (745.4303588867188, 197.12745666503906, 127.06312561035156, 68.25553131103516))"
"('face', 0.9937398433685303, (375.0308532714844, 377.9547119140625, 80.4169921875, 111.2640151977539))","('map', 0.9925270676612854, (1091.1983642578125, 286.9014892578125, 174.93917846679688, 215.0829315185547))","('dice', 0.7419648766517639, (453.5357971191406, 157.8001251220703, 65.06010437011719, 108.0780029296875))","('key', 0.5537256002426147, (742.2994995117188, 197.32147216796875, 125.28421020507812, 67.82363891601562))"
"('map', 0.9939478635787964, (1090.184326171875, 287.3154296875, 177.86767578125, 214.7156524658203))","('face', 0.9889463782310486, (371.1372375488281, 378.0929260253906, 77.94281768798828, 111.38632202148438))","('dice', 0.7300718426704407, (450.63818359375, 157.56759643554688, 68.85150146484375, 105.89705657958984))","('key', 0.4039122462272644, (742.7735595703125, 197.58168029785156, 127.54486083984375, 68.72371673583984))"
"('map', 0.9934726357460022, (1088.15869140625, 287.1923522949219, 178.65103149414062, 217.51202392578125))","('face', 0.9862850308418274, (368.87200927734375, 377.1771545410156, 80.98837280273438, 107.56468963623047))","('dice', 0.7046981453895569, (448.8616638183594, 156.78286743164062, 68.08259582519531, 107.21076202392578))","('key', 0.34659677743911743, (730.489013671875, 197.19873046875, 136.52699279785156, 63.064430236816406))"
"('map', 0.9880902171134949, (1087.391357421875, 288.0691833496094, 181.37579345703125, 217.51202392578125))","('face', 0.979869544506073, (366.99609375, 378.3152770996094, 81.46430206298828, 114.12525939941406))","('dice', 0.6429664492607117, (447.5689697265625, 156.33592224121094, 67.02706909179688, 109.37869262695312))","('key', 0.34452393651008606, (728.32568359375, 197.13308715820312, 133.38063049316406, 61.558441162109375))"
"('face', 0.9909588098526001, (363.4036560058594, 377.8434143066406, 82.8280258178711, 113.50006866455078))","('map', 0.9777671694755554, (1087.47265625, 286.75848388671875, 187.22467041015625, 218.68344116210938))","('key', 0.5223793983459473, (726.5667724609375, 196.85008239746094, 132.87684631347656, 61.72397994995117))","('dice', 0.49676424264907837, (447.7557678222656, 157.22850036621094, 69.03665161132812, 110.35774230957031))"
"('face', 0.9918912053108215, (359.16790771484375, 378.82000732421875, 81.98304748535156, 116.30516052246094))","('map', 0.9788487553596497, (1076.96826171875, 289.0193176269531, 188.0951690673828, 211.85179138183594))","('dice', 0.6177180409431458, (432.510009765625, 155.61636352539062, 68.0161361694336, 111.20970916748047))","('key', 0.6126731634140015, (724.2975463867188, 197.6516571044922, 136.24395751953125, 62.7419319152832))","('ball', 0.36741214990615845, (167.10267639160156, 651.9195556640625, 90.71373748779297, 90.8262939453125))"
"('face', 0.9880624413490295, (354.584228515625, 377.1484680175781, 82.78759002685547, 116.19164276123047))","('map', 0.9760147333145142, (1076.51708984375, 288.34112548828125, 191.43075561523438, 211.18048095703125))","('dice', 0.8214541673660278, (430.6546630859375, 156.4839324951172, 65.63443756103516, 112.5755615234375))","('key', 0.6058182120323181, (718.43798828125, 197.54710388183594, 134.39393615722656, 65.22535705566406))","('ball', 0.29010680317878723, (164.98553466796875, 652.5062866210938, 86.7818374633789, 90.60205078125))"
"('map', 0.990009069442749, (1070.826904296875, 291.8545837402344, 189.3853759765625, 210.5626983642578))","('face', 0.9894291162490845, (349.565673828125, 378.14801025390625, 81.7232666015625, 120.52557373046875))","('dice', 0.7948891520500183, (424.8202819824219, 157.41354370117188, 67.48683166503906, 108.55400085449219))","('key', 0.5318889021873474, (714.49951171875, 197.90867614746094, 137.53060913085938, 63.12604522705078))","('ball', 0.28053969144821167, (164.2534637451172, 653.9501342773438, 86.0854721069336, 91.42558288574219))"
"('map', 0.9874109029769897, (1064.4327392578125, 292.6227111816406, 188.14109802246094, 210.15182495117188))","('face', 0.9758151769638062, (347.084716796875, 376.6711120605469, 82.1433334350586, 117.5038833618164))","('dice', 0.8532752394676208, (418.0310363769531, 157.46893310546875, 66.50546264648438, 109.77998352050781))","('key', 0.6911433935165405, (707.9509887695312, 199.38290405273438, 131.68194580078125, 63.419551849365234))","('ball', 0.38761261105537415, (163.26541137695312, 652.9913330078125, 92.81962585449219, 87.07133483886719))"
"('map', 0.9931232929229736, (1057.59765625, 291.64251708984375, 188.14109802246094, 217.40585327148438))","('face', 0.9910531044006348, (340.0857849121094, 378.0531005859375, 84.4410400390625, 113.45850372314453))","('dice', 0.8406259417533875, (412.6798095703125, 157.17820739746094, 63.45995330810547, 110.74909973144531))","('key', 0.582542359828949, (701.59521484375, 198.91830444335938, 130.78485107421875, 64.60726165771484))","('ball', 0.30476000905036926, (165.570556640625, 653.4318237304688, 96.22303771972656, 86.16204071044922))"
"('face', 0.9932360649108887, (330.20880126953125, 376.6727294921875, 80.02528381347656, 112.30105590820312))","('map', 0.9925139546394348, (1052.6728515625, 291.31768798828125, 180.0522003173828, 210.61410522460938))","('dice', 0.8366742134094238, (406.364990234375, 157.12777709960938, 62.78190612792969, 110.0080337524414))","('key', 0.5830305814743042, (697.31884765625, 198.06338500976562, 129.22959899902344, 67.65826416015625))","('ball', 0.28055545687675476, (158.77557373046875, 654.0108642578125, 87.52655792236328, 92.52056884765625))"
"('face', 0.9930524826049805, (319.6453857421875, 376.0451965332031, 80.00575256347656, 114.05561828613281))","('map', 0.9880681037902832, (1035.7926025390625, 292.1007995605469, 183.78280639648438, 216.3997039794922))","('dice', 0.6710072159767151, (402.51104736328125, 157.06529235839844, 64.55379486083984, 108.1043930053711))","('key', 0.38208118081092834, (692.2722778320312, 197.952880859375, 124.00611877441406, 67.19732666015625))"
"('face', 0.9942314624786377, (310.10784912109375, 377.4842834472656, 81.12689208984375, 115.88002014160156))","('map', 0.9884394407272339, (1025.615478515625, 294.7141418457031, 182.4862060546875, 213.7219696044922))","('dice', 0.5104202628135681, (398.69305419921875, 156.84934997558594, 64.8697738647461, 108.67332458496094))","('key', 0.4979141354560852, (674.8788452148438, 198.57955932617188, 133.42947387695312, 62.9106559753418))"
"('face', 0.9903858304023743, (300.7682189941406, 375.37322998046875, 75.63704681396484, 121.26346588134766))","('map', 0.9646875262260437, (1016.6690063476562, 292.1762390136719, 182.13014221191406, 216.2412567138672))","('dice', 0.7654469013214111, (379.75592041015625, 156.65834045410156, 66.08464813232422, 109.52566528320312))","('key', 0.6385683417320251, (664.90869140625, 198.74269104003906, 132.69854736328125, 63.916954040527344))","('ball', 0.32161614298820496, (118.315673828125, 650.3156127929688, 84.64745330810547, 97.7566146850586))"
"('face', 0.9885592460632324, (292.7319030761719, 375.85528564453125, 79.6549301147461, 107.05382537841797))","('map', 0.9775969982147217, (1011.1356201171875, 294.85595703125, 185.677001953125, 211.95526123046875))","('dice', 0.7999393939971924, (368.43927001953125, 157.30511474609375, 65.21913146972656, 108.34219360351562))","('key', 0.673310399055481, (653.5765991210938, 200.20269775390625, 122.03888702392578, 65.22535705566406))","('ball', 0.4970061480998993, (117.71998596191406, 652.6740112304688, 92.0972900390625, 93.60224914550781))"
"('face', 0.9954881072044373, (280.1640625, 375.0174560546875, 77.24191284179688, 111.29119110107422))","('map', 0.9889697432518005, (999.77294921875, 297.2379455566406, 181.77476501464844, 213.61764526367188))","('dice', 0.7509440779685974, (359.5816345214844, 157.31686401367188, 64.0201644897461, 108.11759185791016))","('key', 0.5510624051094055, (646.1744384765625, 200.43516540527344, 128.97744750976562, 68.45579528808594))","('ball', 0.38208067417144775, (114.7501449584961, 652.0847778320312, 89.3509750366211, 95.27958679199219))"
"('map', 0.9921671152114868, (993.84814453125, 296.0476989746094, 188.3249053955078, 212.73287963867188))","('face', 0.9899333715438843, (269.5345153808594, 373.0878601074219, 80.20130920410156, 112.67179870605469))","('dice', 0.646608293056488, (353.874267578125, 157.37551879882812, 66.79837036132812, 104.30619812011719))","('key', 0.4420304298400879, (629.5380249023438, 201.14077758789062, 136.12759399414062, 63.43503189086914))","('ball', 0.3548279106616974, (107.95767211914062, 651.7969360351562, 85.35301208496094, 100.01683807373047))"
"('face', 0.9928413033485413, (259.77850341796875, 374.51434326171875, 80.63323974609375, 116.4188003540039))","('map', 0.9895254969596863, (989.6876220703125, 296.2991638183594, 193.30935668945312, 223.65084838867188))","('key', 0.5620167851448059, (622.7518920898438, 200.18836975097656, 135.84539794921875, 61.52839279174805))","('dice', 0.5066282749176025, (349.6976013183594, 155.30709838867188, 69.1041030883789, 105.90998077392578))"
"('face', 0.9928413033485413, (251.91368103027344, 372.50103759765625, 76.86567687988281, 123.38375854492188))","('map', 0.9748392701148987, (974.6224365234375, 298.98101806640625, 194.39788818359375, 212.6290283203125))","('dice', 0.7541072368621826, (331.97418212890625, 154.2406768798828, 66.2138442993164, 110.58698272705078))","('key', 0.6317825317382812, (613.2945556640625, 199.95741271972656, 134.21359252929688, 65.38479614257812))"
"('map', 0.9863074421882629, (968.4711303710938, 298.5160827636719, 195.44482421875, 218.043701171875))","('face', 0.960154116153717, (247.8331298828125, 370.0423278808594, 78.4008560180664, 121.97607421875))","('dice', 0.7710256576538086, (323.8363952636719, 154.85777282714844, 65.41047668457031, 110.23655700683594))","('key', 0.5916668176651001, (608.144287109375, 199.88502502441406, 112.88008117675781, 49.14680099487305))","('ball', 0.3932117819786072, (72.05242919921875, 629.3527221679688, 82.56556701660156, 91.57078552246094))"
"('face', 0.9943022131919861, (242.06178283691406, 371.381591796875, 78.61168670654297, 113.09898376464844))","('map', 0.9681757092475891, (960.69873046875, 299.41009521484375, 196.49740600585938, 214.50608825683594))","('dice', 0.8048385977745056, (318.0218200683594, 153.2933807373047, 62.47610092163086, 112.53433990478516))","('key', 0.5255606770515442, (602.0380859375, 198.85787963867188, 128.5059814453125, 65.65673065185547))","('ball', 0.43679413199424744, (70.22843170166016, 629.244873046875, 81.90303039550781, 89.45500946044922))"
"('face', 0.9889407753944397, (236.5496063232422, 369.0354309082031, 76.43527221679688, 111.52237701416016))","('map', 0.9849884510040283, (954.42626953125, 300.3155212402344, 192.97927856445312, 220.45240783691406))","('dice', 0.8321858048439026, (314.27508544921875, 152.66281127929688, 63.12002182006836, 110.83023834228516))","('key', 0.4225444197654724, (597.4454345703125, 198.2013702392578, 128.27090454101562, 68.75728607177734))","('ball', 0.33363768458366394, (70.2166748046875, 629.571044921875, 81.30535125732422, 87.31614685058594))"
"('face', 0.9935498237609863, (230.36282348632812, 367.2266540527344, 77.90476989746094, 114.79591369628906))","('map', 0.9835382103919983, (950.3823852539062, 298.4004211425781, 192.41473388671875, 216.2412567138672))","('dice', 0.7783774733543396, (310.7918701171875, 151.4007568359375, 62.47610092163086, 111.75404357910156))","('ball', 0.38573092222213745, (69.05598449707031, 629.60791015625, 80.08392333984375, 88.34809112548828))","('key', 0.3739663064479828, (595.0582275390625, 197.66770935058594, 126.31307983398438, 68.20555877685547))"
"('face', 0.9947424530982971, (226.51475524902344, 368.59539794921875, 75.6001205444336, 118.33877563476562))","('map', 0.9915278553962708, (947.3824462890625, 296.1763000488281, 192.69680786132812, 219.3250732421875))","('dice', 0.7264785766601562, (307.50653076171875, 150.7469482421875, 64.71159362792969, 107.709228515625))","('ball', 0.46774420142173767, (69.04730987548828, 630.2852783203125, 80.63323974609375, 89.79141998291016))","('key', 0.358066588640213, (594.5048217773438, 197.66770935058594, 125.6748046875, 69.48290252685547))"
"('face', 0.9932619333267212, (224.62974548339844, 369.0740966796875, 76.9032211303711, 117.41785430908203))","('map', 0.9848827719688416, (943.5152587890625, 295.46514892578125, 194.682861328125, 221.2071990966797))","('dice', 0.7591803669929504, (306.2761535644531, 151.20489501953125, 62.873939514160156, 109.16527557373047))","('ball', 0.4367706775665283, (67.99634552001953, 629.985107421875, 80.39735412597656, 89.50142669677734))"
"('face', 0.9938623905181885, (223.32838439941406, 367.6246032714844, 76.9219970703125, 113.19567108154297))","('map', 0.9900220036506653, (943.2666015625, 293.9219055175781, 196.11398315429688, 217.61825561523438))","('dice', 0.6428066492080688, (306.23480224609375, 151.14613342285156, 63.45995330810547, 107.52530670166016))","('cards', 0.4094400405883789, (560.5541381835938, 674.4337768554688, 95.85960388183594, 89.72294616699219))","('ball', 0.40065208077430725, (68.51212310791016, 629.7333374023438, 79.67438507080078, 91.73580932617188))","('key', 0.28766876459121704, (580.46728515625, 188.32704162597656, 132.77955627441406, 68.9926986694336))"
"('face', 0.9933652877807617, (223.40457153320312, 367.48779296875, 76.9032211303711, 115.37190246582031))","('map', 0.9906730055809021, (943.1904296875, 292.44757080078125, 196.30560302734375, 215.9774627685547))","('dice', 0.6134563088417053, (305.6279602050781, 150.65858459472656, 64.74319458007812, 108.0780029296875))","('ball', 0.39690911769866943, (68.5895004272461, 629.5973510742188, 79.55775451660156, 92.24252319335938))","('cards', 0.3802489936351776, (558.8207397460938, 673.6270751953125, 94.51177978515625, 88.54513549804688))","('key', 0.3017553687095642, (581.6243896484375, 188.63946533203125, 132.50430297851562, 68.20555877685547))"
"('map', 0.9927120804786682, (943.6058349609375, 291.19317626953125, 197.21832275390625, 215.8193359375))","('face', 0.9912287592887878, (223.52703857421875, 366.8978576660156, 76.60340118408203, 114.27860260009766))","('dice', 0.6208113431930542, (305.41571044921875, 150.24449157714844, 65.41047668457031, 108.09120178222656))","('ball', 0.4367690086364746, (67.95100402832031, 629.465087890625, 79.84963989257812, 92.72019958496094))","('key', 0.3148081600666046, (581.3968505859375, 188.83474731445312, 134.0989532470703, 69.70378112792969))","('cards', 0.277665376663208, (559.1396484375, 673.6954345703125, 96.03529357910156, 91.24580383300781))"
"('map', 0.9949761033058167, (944.0694580078125, 291.0796813964844, 195.0634765625, 215.55604553222656))","('face', 0.9908159971237183, (222.90194702148438, 366.7572021484375, 76.30475616455078, 113.69420623779297))","('dice', 0.6242213249206543, (305.1073303222656, 149.73362731933594, 66.05238342285156, 108.633544921875))","('ball', 0.4638359248638153, (67.69957733154297, 629.280029296875, 79.5189208984375, 92.22844696044922))","('key', 0.3873129189014435, (582.424560546875, 188.3485565185547, 136.9777069091797, 70.78417205810547))"
"('map', 0.9960600733757019, (943.8480224609375, 290.9770202636719, 194.682861328125, 219.8611602783203))","('face', 0.9892835021018982, (223.13699340820312, 366.5645446777344, 76.56600189208984, 112.5755615234375))","('dice', 0.6020795106887817, (305.989013671875, 149.07931518554688, 65.44242858886719, 109.31195831298828))","('ball', 0.477464497089386, (68.41770935058594, 629.182373046875, 78.4008560180664, 93.426025390625))"
"('map', 0.993165135383606, (944.5287475585938, 290.5111389160156, 195.15875244140625, 220.88340759277344))","('face', 0.991631031036377, (223.62252807617188, 366.5303955078125, 76.82815551757812, 114.26465606689453))","('dice', 0.6206838488578796, (305.9808654785156, 148.90086364746094, 63.55298614501953, 110.23655700683594))","('ball', 0.45996353030204773, (68.74457550048828, 629.06201171875, 78.82308197021484, 93.53871154785156))","('key', 0.28832894563674927, (582.8032836914062, 187.6134796142578, 137.2957763671875, 69.2796401977539))","('cards', 0.2814760208129883, (564.6458129882812, 672.0313720703125, 95.75434875488281, 89.58340454101562))"
"('map', 0.9925099611282349, (945.2807006835938, 291.3593444824219, 195.15875244140625, 219.00401306152344))","('face', 0.990526020526886, (223.9547576904297, 366.37567138671875, 76.3233871459961, 116.87445068359375))","('dice', 0.638976514339447, (305.95654296875, 148.3388214111328, 63.55298614501953, 108.13079071044922))","('ball', 0.4950431287288666, (68.72732543945312, 629.3956909179688, 78.80384826660156, 92.06534576416016))","('key', 0.32865461707115173, (581.2327880859375, 186.65118408203125, 137.7322235107422, 68.10572052001953))"
"('map', 0.992511510848999, (946.0794677734375, 291.5372009277344, 195.63577270507812, 222.45281982421875))","('face', 0.988593339920044, (224.30093383789062, 366.3088684082031, 76.50994873046875, 116.19164276123047))","('dice', 0.6601971387863159, (306.8326416015625, 148.2428436279297, 62.659400939941406, 110.23655700683594))","('ball', 0.45415982604026794, (69.736083984375, 629.5498657226562, 79.38314056396484, 92.08853149414062))","('key', 0.27334919571876526, (581.9824829101562, 186.92845153808594, 133.52725219726562, 67.88990783691406))"
"('map', 0.992149293422699, (948.9571533203125, 292.1330871582031, 194.87306213378906, 219.8611602783203))","('face', 0.9916250109672546, (225.28977966308594, 366.7173767089844, 76.39795684814453, 118.7004623413086))","('dice', 0.6775060892105103, (307.07464599609375, 148.40406799316406, 62.598243713378906, 110.99271392822266))","('ball', 0.4619123637676239, (69.67768859863281, 629.5867919921875, 79.46070098876953, 91.54563903808594))"
"('face', 0.9924861788749695, (226.95401000976562, 367.4345397949219, 75.26862335205078, 118.32433319091797))","('map', 0.9921476244926453, (948.3385009765625, 290.7731628417969, 195.39710998535156, 219.3250732421875))","('dice', 0.7200524210929871, (306.9100646972656, 148.62606811523438, 63.52195739746094, 109.28526306152344))","('ball', 0.4638471007347107, (70.19904327392578, 629.7540893554688, 79.90814971923828, 90.40457153320312))"
"('map', 0.994202196598053, (948.5116577148438, 290.2821044921875, 195.4925537109375, 222.07298278808594))","('face', 0.9940444827079773, (228.2880401611328, 366.4623718261719, 75.43418884277344, 118.55565643310547))","('dice', 0.6702907085418701, (307.35552978515625, 148.96604919433594, 64.1766586303711, 107.94615936279297))","('ball', 0.4502665102481842, (70.11385345458984, 629.486328125, 79.88864135742188, 90.33148956298828))"
"('face', 0.9937527179718018, (228.77967834472656, 365.8143310546875, 76.23027038574219, 118.03579711914062))","('map', 0.9926242828369141, (948.8514404296875, 289.7068176269531, 195.540283203125, 219.43218994140625))","('dice', 0.6872473955154419, (307.49761962890625, 148.72994995117188, 65.76275634765625, 106.72761535644531))","('ball', 0.45802512764930725, (70.12560272216797, 629.42236328125, 78.80384826660156, 90.89977264404297))"
"('face', 0.994467556476593, (229.3408203125, 365.3446350097656, 77.63894653320312, 117.86302185058594))","('map', 0.9939156770706177, (949.7966918945312, 289.5919494628906, 194.1133270263672, 220.6678009033203))","('dice', 0.6873056292533875, (308.031494140625, 148.51324462890625, 67.32227325439453, 106.40240478515625))","('ball', 0.40063950419425964, (70.80953979492188, 629.1387329101562, 78.74614715576172, 90.6988754272461))"
"('face', 0.9935203790664673, (229.9090576171875, 364.810546875, 78.49662017822266, 116.10657501220703))","('map', 0.9934134483337402, (950.8443603515625, 289.2985534667969, 194.20814514160156, 219.27151489257812))","('dice', 0.6962636113166809, (308.89410400390625, 148.67323303222656, 66.4729995727539, 107.97250366210938))","('ball', 0.4252573251724243, (70.03462982177734, 628.7982788085938, 78.3817138671875, 91.00802612304688))","('cards', 0.2539926767349243, (573.9075317382812, 672.955322265625, 90.11773681640625, 92.43555450439453))"
"('map', 0.9936090111732483, (950.8009033203125, 290.0655517578125, 192.4617156982422, 218.6300506591797))","('face', 0.9919848442077637, (230.41513061523438, 364.8221740722656, 78.6308822631836, 115.54102325439453))","('dice', 0.6379767060279846, (309.2123107910156, 149.0777130126953, 67.51979064941406, 105.7420425415039))","('ball', 0.4463825523853302, (69.98185729980469, 629.0344848632812, 78.91936492919922, 90.12909698486328))","('key', 0.3001796305179596, (593.9588623046875, 185.43821716308594, 131.61767578125, 70.35345458984375))"
"('map', 0.9915110468864441, (951.4913330078125, 290.73260498046875, 193.68728637695312, 222.1814422607422))","('face', 0.9903606176376343, (231.8515167236328, 365.202880859375, 78.13333892822266, 115.090576171875))","('dice', 0.7067551612854004, (309.5892028808594, 148.68267822265625, 66.2785415649414, 105.89705657958984))","('ball', 0.3894428312778473, (70.407958984375, 629.4063720703125, 79.1895751953125, 89.7448501586914))"
"('map', 0.992617130279541, (952.4291381835938, 291.4219665527344, 193.87652587890625, 225.18496704101562))","('face', 0.9891002178192139, (231.77711486816406, 365.59320068359375, 77.1476821899414, 114.85198974609375))","('dice', 0.7131246328353882, (310.10784912109375, 149.1513214111328, 66.14920806884766, 104.4272232055664))","('ball', 0.4425210654735565, (70.90723419189453, 629.5762939453125, 79.96669006347656, 89.18243408203125))","('key', 0.2550036907196045, (583.9887084960938, 187.75381469726562, 134.64022827148438, 71.70603942871094))"
"('map', 0.9908379316329956, (953.0291137695312, 291.9185485839844, 194.82550048828125, 222.670166015625))","('face', 0.9906596541404724, (232.00466918945312, 366.1766357421875, 77.20420837402344, 113.3200912475586))","('dice', 0.7160398364067078, (310.20379638671875, 149.57083129882812, 64.36495208740234, 105.3812484741211))","('ball', 0.4062843918800354, (70.71932220458984, 629.5762939453125, 79.38314056396484, 89.56700897216797))"
"('map', 0.9913240075111389, (953.1755981445312, 291.10028076171875, 193.49822998046875, 221.0452423095703))","('face', 0.9856092929840088, (232.4580535888672, 366.6234130859375, 77.92379760742188, 113.04376983642578))","('dice', 0.7256498336791992, (310.60125732421875, 149.9348907470703, 65.4743881225586, 104.28709411621094))","('ball', 0.3746984004974365, (70.19316101074219, 629.60791015625, 80.0448226928711, 88.62893676757812))"
"('map', 0.9910516738891602, (953.8404541015625, 290.6820983886719, 194.4453582763672, 221.96456909179688))","('face', 0.987271249294281, (233.0953826904297, 366.8978576660156, 77.75276184082031, 113.12659454345703))","('dice', 0.7007988095283508, (311.09844970703125, 150.0054931640625, 65.63443756103516, 104.87434387207031))","('ball', 0.4233543872833252, (69.85009002685547, 629.1932373046875, 80.47591400146484, 89.24504852294922))"
"('map', 0.9916459918022156, (954.0570678710938, 290.2524719238281, 193.82919311523438, 219.7538299560547))","('face', 0.9874781966209412, (233.76783752441406, 366.2803649902344, 76.6782455444336, 114.34837341308594))","('dice', 0.707211971282959, (311.5245666503906, 149.77444458007812, 65.8591537475586, 106.15591430664062))","('ball', 0.43290984630584717, (69.96720886230469, 629.358154296875, 79.4413070678711, 90.162109375))"
"('map', 0.992030143737793, (953.550537109375, 290.0655517578125, 196.20977783203125, 220.45240783691406))","('face', 0.9876692891120911, (234.57333374023438, 366.2236328125, 76.11869049072266, 112.25994110107422))","('dice', 0.719419002532959, (311.91357421875, 149.15773010253906, 65.44242858886719, 106.33748626708984))","('ball', 0.4024965167045593, (70.84652709960938, 629.3795776367188, 79.38314056396484, 90.73210144042969))","('cards', 0.2877141535282135, (573.9075317382812, 672.3865356445312, 93.74195098876953, 93.69941711425781))","('key', 0.25564101338386536, (594.856201171875, 187.40830993652344, 128.49029541015625, 69.49987030029297))"
"('map', 0.9920223355293274, (953.9437866210938, 289.9581604003906, 193.21499633789062, 217.2997283935547))","('face', 0.9829745888710022, (234.64234924316406, 365.97747802734375, 75.97016143798828, 113.3892822265625))","('dice', 0.7323240637779236, (311.75848388671875, 148.50698852539062, 65.4743881225586, 106.19479370117188))","('ball', 0.41004782915115356, (70.48902130126953, 629.2122192382812, 80.06437683105469, 89.82431030273438))","('key', 0.26151564717292786, (594.952392578125, 186.2462615966797, 130.21136474609375, 69.58476257324219))","('cards', 0.2548654079437256, (574.736328125, 672.8419189453125, 91.77184295654297, 95.1924057006836))"
"('map', 0.9918985366821289, (953.4154663085938, 289.9776611328125, 193.26217651367188, 219.1644744873047))","('face', 0.9842228889465332, (235.26742553710938, 365.8008728027344, 75.56321716308594, 114.57192993164062))","('dice', 0.7228497266769409, (312.03173828125, 148.84695434570312, 64.99659729003906, 108.59375762939453))","('ball', 0.4214361011981964, (70.59967041015625, 629.3419799804688, 80.00575256347656, 90.49290466308594))","('key', 0.3161734640598297, (594.870849609375, 186.58859252929688, 131.79452514648438, 68.9926986694336))"
"('map', 0.9923871755599976, (953.0396118164062, 290.1341857910156, 191.85183715820312, 220.3448028564453))","('face', 0.9821772575378418, (235.2508544921875, 365.7562255859375, 74.97518157958984, 115.04843139648438))","('dice', 0.6972802877426147, (312.1341247558594, 148.4009552001953, 65.15547180175781, 106.87103271484375))","('ball', 0.4483184516429901, (70.45216369628906, 629.4703369140625, 79.49951171875, 90.35493469238281))","('key', 0.28785252571105957, (594.5183715820312, 186.3987579345703, 131.69802856445312, 69.36426544189453))"
"('map', 0.9877000451087952, (953.3008422851562, 289.91925048828125, 190.0802001953125, 219.37860107421875))","('face', 0.9795469045639038, (235.3993377685547, 365.86383056640625, 74.7923583984375, 114.20887756347656))","('dice', 0.6798790097236633, (312.6504821777344, 148.99472045898438, 65.8591537475586, 107.0146255493164))","('ball', 0.4541078805923462, (70.45658874511719, 629.4010009765625, 80.06437683105469, 90.20339965820312))","('key', 0.30061662197113037, (594.952392578125, 185.79122924804688, 131.58554077148438, 69.48290252685547))","('cards', 0.27244192361831665, (573.967041015625, 673.461669921875, 91.53689575195312, 92.53927612304688))"
"('map', 0.989380419254303, (953.6024169921875, 290.04595947265625, 193.16781616210938, 221.0452423095703))","('face', 0.9834922552108765, (236.03370666503906, 366.1719665527344, 74.33724975585938, 114.92211151123047))","('dice', 0.6634353995323181, (312.6449890136719, 148.78363037109375, 67.91658020019531, 105.51639556884766))","('ball', 0.45022404193878174, (70.6410140991211, 629.2312622070312, 80.27967834472656, 89.87091827392578))","('key', 0.28276827931404114, (595.5736083984375, 186.0426483154297, 130.94459533691406, 70.3191146850586))"
"('map', 0.9875094890594482, (955.9076538085938, 290.2919921875, 196.7854461669922, 218.31002807617188))","('face', 0.9821810126304626, (236.87010192871094, 366.3852844238281, 74.39171600341797, 114.54396057128906))","('dice', 0.6803516149520874, (312.56298828125, 148.79945373535156, 66.9616470336914, 106.57139587402344))","('ball', 0.43096867203712463, (71.07026672363281, 629.4756469726562, 81.02792358398438, 90.86371612548828))","('key', 0.2927931249141693, (595.9051513671875, 186.08908081054688, 131.64979553222656, 70.45658874511719))","('cards', 0.2886924743652344, (575.2129516601562, 672.2940063476562, 89.6678466796875, 95.45130157470703))"
"('map', 0.9875120520591736, (954.9146118164062, 289.4778137207031, 195.11109924316406, 220.2372283935547))","('face', 0.9819145798683167, (238.34957885742188, 366.88775634765625, 73.61483764648438, 114.8800277709961))","('dice', 0.677305281162262, (313.3407897949219, 148.29542541503906, 65.60240173339844, 108.38187408447266))","('ball', 0.4386752247810364, (70.57015228271484, 629.2638549804688, 80.98837280273438, 90.54815673828125))","('key', 0.25834712386131287, (597.0499877929688, 185.34068298339844, 130.6731414794922, 70.6633071899414))"
"('map', 0.9883437752723694, (956.3720703125, 289.8804626464844, 191.01058959960938, 217.2997283935547))","('face', 0.9819157719612122, (239.0115509033203, 366.7522277832031, 72.63296508789062, 113.41696166992188))","('dice', 0.6974440813064575, (314.1161804199219, 148.75677490234375, 65.09187316894531, 107.35481262207031))","('ball', 0.4386860728263855, (70.41974639892578, 629.0372314453125, 79.81066131591797, 90.79302978515625))","('key', 0.31413498520851135, (596.8494262695312, 185.53225708007812, 128.99319458007812, 70.74961853027344))"
